"","FullN.notRedun","SubProp.notRedun","SubN.notRedun","Denhat","Denhat.SE","g0","g0.bTRUE","sigma","trial","model","size","fullN","whichSource","sim"
"2142",507,0.568235294117647,483,411.523004966566,65.9767849876245,-2.9909974594886,3.1376061547788,1.12855660794763,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10050.rds"
"2143",507,0.570588235294118,485,430.186101772445,67.3792631264126,-2.984193513471,3.16199161457595,1.12882082035103,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10051.rds"
"2144",507,0.567058823529412,482,409.098998227174,64.7132048358718,-3.01294545170781,3.07599356814121,1.10706161022929,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10052.rds"
"2145",507,0.571764705882353,486,401.493011198968,64.1985477018071,-3.00249716238565,3.13025754011229,1.14132200331258,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10053.rds"
"2146",507,0.563529411764706,479,416.592680249914,65.9902453088844,-2.99476918738387,3.04719445170894,1.10037712407006,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10054.rds"
"2147",507,0.569411764705882,484,410.375340417634,64.9355307963355,-2.98436040468872,3.15947074804415,1.07455826840398,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10055.rds"
"2148",507,0.552941176470588,470,404.770702428618,64.8184320732331,-3.0368433882004,3.07981829548496,1.08482690620057,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10056.rds"
"2149",507,0.547058823529412,465,409.38631896045,65.5973445315161,-3.05416347009606,3.00205176549915,1.16329933167138,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10057.rds"
"2150",507,0.568235294117647,483,416.357847879049,65.947931957514,-3.09176073214036,3.12188396467112,1.21472156699458,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10058.rds"
"2151",507,0.565882352941177,481,415.871746344796,65.8880196631624,-3.02161676582925,3.17986313351326,1.09672555674965,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10059.rds"
"2152",507,0.574117647058824,488,398.633237563467,63.735948626322,-3.01804055598059,3.22556534053357,1.10457355588622,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10060.rds"
"2153",507,0.564705882352941,480,397.518087738706,63.5527717799434,-3.02881119471466,3.26021083129623,1.09305114334733,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10061.rds"
"2154",507,0.562352941176471,478,410.416066033868,64.9394732081965,-2.99402353257447,3.15459024769086,0.992704391680624,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10062.rds"
"2155",507,0.558823529411765,475,408.226329542324,64.6130790799301,-2.97742649156303,3.10493058232257,1.0310150625136,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10063.rds"
"2156",507,0.557647058823529,474,414.297380681355,65.6835623791667,-3.01337538392823,3.10785928226523,1.09714341374078,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10064.rds"
"2157",507,0.554117647058823,471,393.561582773114,63.8053791000856,-2.96344698178862,3.11613025148665,1.0726142654838,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10065.rds"
"2158",507,0.570588235294118,485,405.858661638699,64.0891576213678,-3.01188166972266,3.18833500075123,1.09423233208935,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10066.rds"
"2159",507,0.565882352941177,481,429.452666727129,68.1334199684518,-2.97515822479539,3.12752519133455,1.1147889506215,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10067.rds"
"2160",507,0.558823529411765,475,396.541499551641,63.5106231321172,-3.02082554193651,3.03953020614909,1.05582098217066,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10068.rds"
"2161",507,0.567058823529412,482,404.221862310298,63.8313602917927,-2.98409362318756,3.18303587185683,1.04072209274544,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10069.rds"
"2162",507,0.564705882352941,480,399.628925510287,64.0430039798697,-3.01689681118087,3.07358785470856,1.1034420004415,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10070.rds"
"2163",507,0.564705882352941,480,409.96813341875,64.8652099763448,-3.03967225210295,3.07448040345141,1.15068163719584,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10071.rds"
"2164",507,0.569411764705882,484,414.716155333386,65.6706302610389,-2.98808559027945,3.25472451700599,1.06178928539315,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10072.rds"
"2165",507,0.563529411764706,479,413.676684790497,65.5473457015194,-2.96990107048946,3.10701685952481,1.04089521371159,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10073.rds"
"2166",507,0.569411764705882,484,397.457776944474,64.3406544829108,-3.03211451307605,3.19210992900601,1.14600023089923,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10074.rds"
"2167",507,0.570588235294118,485,415.856151503395,65.7907254733523,-3.01634190311629,3.20549105727082,1.11206258245824,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10075.rds"
"2168",507,0.568235294117647,483,412.642635860182,65.2392836667729,-2.98543060348521,3.16808938069756,1.12459928449701,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10076.rds"
"2169",507,0.568235294117647,483,413.869061471112,65.5006591554296,-2.96320797205389,3.13443467702511,1.08283394958766,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10077.rds"
"2170",507,0.561176470588235,477,423.856288957521,67.2300799809919,-3.04924348538085,3.13284427805718,1.16311672358382,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10078.rds"
"2171",507,0.564705882352941,480,432.843125098745,67.8266844535762,-3.01350089483533,3.17227189636685,1.16177699576748,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10079.rds"
"2172",507,0.561176470588235,477,396.77135373667,63.474185192319,-3.02832953594423,3.17820695721113,1.13411728411092,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10080.rds"
"2173",507,0.563529411764706,479,413.806275171049,65.5083649240288,-2.94528219967686,3.04099543662246,1.07076662822192,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10081.rds"
"2174",507,0.557647058823529,474,412.167328831901,65.0927923346919,-2.9881003141869,3.12753747286825,1.07890975188889,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10082.rds"
"2175",507,0.564705882352941,480,404.314646813923,64.7428808789044,-2.99340772260629,3.08167367772112,1.11132908240718,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10083.rds"
"2176",507,0.565882352941177,481,406.419741779859,64.243833583238,-3.06987295931626,3.16844029518329,1.11304800877646,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10084.rds"
"2177",507,0.562352941176471,478,390.655574080585,63.1743999595607,-2.99260840998897,3.11345513098692,1.05689688472686,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10085.rds"
"2178",507,0.56,476,404.903332029515,64.8474271362154,-2.9801846933287,3.05931394044602,1.14006084192249,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10086.rds"
"2179",507,0.557647058823529,474,432.162882613285,67.7565278473976,-3.07117102745431,3.13051141560051,1.19352835400469,"t1","g0 tilde bk + t","850",1019,"EmpData","EmpData/t1/g0 tilde bk + t/850/Spread.one10087.rds"
"2180",507,2.028,507,427.678600817416,67.0907950038373,-2.53873439256288,1.34447262419284,1.24673680928982,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10002.rds"
"2181",507,2.028,507,427.678696356164,67.0908085504054,-2.53873247542464,1.34447212356524,1.24673795740655,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10003.rds"
"2182",507,2.028,507,427.67902714785,67.0908544705155,-2.53872863648933,1.3444667203462,1.24674143103108,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10004.rds"
"2183",507,2.028,507,427.67861301638,67.0907965551006,-2.5387344298925,1.34447263213632,1.24673666336182,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10006.rds"
"2184",507,2.028,507,427.679039641669,67.0908562409451,-2.53872853530952,1.34446646203271,1.24674152220914,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10007.rds"
"2185",507,2.028,507,427.678715856421,67.0908113008693,-2.53873207447136,1.34447180449605,1.2467380435674,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10008.rds"
"2186",507,2.028,507,427.679017303276,67.0908530247822,-2.53872867776874,1.34446687268712,1.24674131303478,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10009.rds"
"2187",507,2.028,507,427.6785966049,67.0907945292461,-2.53873428726705,1.34447251673897,1.24673670886106,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10010.rds"
"2188",507,2.028,507,427.678588194367,67.0907933553858,-2.53873451806949,1.34447274780036,1.24673696834099,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10011.rds"
"2189",507,2.028,507,427.678602351398,67.0907952047057,-2.53873436322245,1.34447260161772,1.24673678016504,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10013.rds"
"2190",507,2.028,507,427.678589628214,67.0907935159987,-2.53873441436296,1.3444726346692,1.24673685132454,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10015.rds"
"2191",507,2.028,507,427.678596403399,67.0907945256212,-2.53873447971306,1.34447273530108,1.24673693320411,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10016.rds"
"2192",507,2.028,507,427.678611694321,67.0907956483133,-2.5387340859719,1.34447237459183,1.24673534756366,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10017.rds"
"2193",507,2.028,507,427.678604722008,67.0907954749533,-2.5387344320438,1.34447267458326,1.24673683259542,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10019.rds"
"2194",507,2.028,507,427.678891666005,67.0908357733844,-2.53872981608759,1.34446923347651,1.2467399672014,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10021.rds"
"2195",507,2.028,507,427.678607783806,67.090795862059,-2.5387345105451,1.34447275731408,1.24673687457412,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10022.rds"
"2196",507,2.028,507,427.678612249554,67.0907965095904,-2.53873434309298,1.34447255035449,1.24673659267443,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10023.rds"
"2197",507,2.028,507,427.67861710338,67.0907968292656,-2.53873442089576,1.34447268906626,1.246736117244,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10024.rds"
"2198",507,2.028,507,427.678616445137,67.0907969290088,-2.53873438823872,1.34447258828601,1.24673644629752,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10025.rds"
"2199",507,2.028,507,427.679038118932,67.0908558919362,-2.53872863850462,1.3444666056816,1.24674161019241,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10026.rds"
"2200",507,2.028,507,427.678584326426,67.0907927295047,-2.53873449873823,1.34447271257671,1.24673691728965,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10028.rds"
"2201",507,2.028,507,427.678579161475,67.0907920654307,-2.53873447078617,1.34447264411689,1.24673686788757,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10029.rds"
"2202",507,2.028,507,427.678773500673,67.0908192305747,-2.53873136343753,1.34447123434505,1.24673883210998,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10031.rds"
"2203",507,2.028,507,427.678615442436,67.0907968890354,-2.53873442354581,1.34447262890562,1.24673651286199,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10032.rds"
"2204",507,2.028,507,427.678781953893,67.0908213996493,-2.53874048327572,1.34448030412396,1.24674248929452,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10033.rds"
"2205",507,2.028,507,427.678602232646,67.0907952015277,-2.53873445837069,1.34447270333673,1.24673687350913,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10034.rds"
"2206",507,2.028,507,427.678726219673,67.0908128083118,-2.53873203137072,1.3444718207225,1.24673822455601,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10035.rds"
"2207",507,2.028,507,427.678615067694,67.0907963205114,-2.5387342377215,1.3444725112627,1.24673574561873,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10036.rds"
"2208",507,2.028,507,427.678616760285,67.0907967459007,-2.53873443684155,1.34447266139505,1.24673645445529,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10037.rds"
"2209",507,2.028,507,427.679016235599,67.0908529728166,-2.5387286070179,1.34446680548705,1.24674119968526,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10038.rds"
"2210",507,2.028,507,427.678589254289,67.0907935694811,-2.53873455493359,1.34447279139393,1.24673700709703,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10040.rds"
"2211",507,2.028,507,427.678598375719,67.0907947383685,-2.53873444328003,1.34447269090746,1.24673687949834,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10041.rds"
"2212",507,2.028,507,427.678610162402,67.0907961961597,-2.53873445076607,1.34447267722413,1.24673676181822,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10042.rds"
"2213",507,2.028,507,427.678576522784,67.0907917206498,-2.53873456677886,1.34447273602573,1.24673695332284,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10044.rds"
"2214",507,2.028,507,427.678609043074,67.0907960798854,-2.53873451347514,1.34447275584,1.2467368496213,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10045.rds"
"2215",507,2.028,507,427.678616026235,67.09079682779,-2.53873454077441,1.34447276918677,1.24673666108589,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10047.rds"
"2216",507,2.028,507,427.679028095882,67.0908545815006,-2.53872859510108,1.34446669814716,1.24674139322994,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10048.rds"
"2217",507,2.028,507,427.678589261821,67.0907934487377,-2.53873453145544,1.34447277803837,1.24673697515449,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10049.rds"
"2218",507,2.028,507,427.678601218072,67.0907951227967,-2.53873445589171,1.34447271001446,1.24673688600149,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10050.rds"
"2219",507,2.028,507,427.679038268815,67.090855922873,-2.53872858763326,1.34446655131068,1.24674153496256,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10051.rds"
"2220",507,2.028,507,427.678613605041,67.0907960208016,-2.5387342463895,1.34447253823812,1.24673562151195,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10052.rds"
"2221",507,2.028,507,427.678857598325,67.0908309986133,-2.53873030681519,1.34446995549123,1.24673972159233,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10053.rds"
"2222",507,2.028,507,427.678605831948,67.090795563353,-2.53873448183756,1.3444727262262,1.2467368578999,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10055.rds"
"2223",507,2.028,507,427.678614214956,67.0907966697289,-2.53873445493458,1.34447266793005,1.2467366574731,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10057.rds"
"2224",507,2.028,507,427.678609378754,67.0907960515012,-2.53873428447469,1.34447249307702,1.24673658776889,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10059.rds"
"2225",507,2.028,507,427.678868093246,67.090832407702,-2.53873023872561,1.34446981679611,1.24673993084165,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10060.rds"
"2226",507,2.028,507,427.678578454269,67.0907920917941,-2.53873445860273,1.34447263036381,1.24673684312635,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10062.rds"
"2227",507,2.028,507,427.678601278809,67.0907950441635,-2.53873439449309,1.34447263060657,1.24673680248382,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10063.rds"
"2228",507,2.028,507,427.678864431146,67.0908318931381,-2.53872998903497,1.3444695548757,1.24673954153251,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10064.rds"
"2229",507,2.028,507,427.678974903519,67.090847144283,-2.5387290653362,1.34446778301729,1.24674089080917,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10066.rds"
"2230",507,2.028,507,427.678607187513,67.0907959112996,-2.53873442880951,1.34447265853426,1.24673678990002,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10067.rds"
"2231",507,2.028,507,427.678611916901,67.0907964116655,-2.53873437657446,1.3444725779383,1.24673663512834,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10068.rds"
"2232",507,2.028,507,427.678616373988,67.0907968545165,-2.53873434354896,1.34447254912191,1.24673624164862,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10070.rds"
"2233",507,2.028,507,427.67888673458,67.0908350394411,-2.53872979606104,1.34446922703933,1.24673980936031,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10071.rds"
"2234",507,2.028,507,427.678609918079,67.0907961882954,-2.53873446789216,1.34447269467581,1.24673679309404,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10072.rds"
"2235",507,2.028,507,427.678605083032,67.0907955612606,-2.53873444759463,1.34447269238418,1.24673684007594,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10074.rds"
"2236",507,2.028,507,427.678579298169,67.0907922026647,-2.53873452213707,1.34447270306829,1.24673692925647,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10076.rds"
"2237",507,2.028,507,427.678606593738,67.090794809162,-2.5387336680779,1.34447194884947,1.24673447187921,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10077.rds"
"2238",507,2.028,507,427.678609958339,67.0907963007243,-2.53873443654196,1.34447266056111,1.24673673190643,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10078.rds"
"2239",507,2.028,507,427.678607504841,67.090795813602,-2.53873430436809,1.34447250382008,1.24673662691594,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10079.rds"
"2240",507,2.028,507,427.678916179556,67.0908391445476,-2.53872953864741,1.3444687764127,1.24674017952964,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10080.rds"
"2241",507,2.028,507,427.678582116472,67.0907925795084,-2.53873452530951,1.34447273017924,1.24673694483933,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10081.rds"
"2242",507,2.028,507,427.678599097371,67.0907949787017,-2.53873448732935,1.34447274812834,1.24673692164405,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10082.rds"
"2243",507,2.028,507,427.678615418837,67.090796916484,-2.53873465768049,1.34447289616883,1.24673681420329,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10084.rds"
"2244",507,2.028,507,427.678605161385,67.0907957693058,-2.5387344028618,1.34447263853423,1.24673677323094,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10085.rds"
"2245",507,2.028,507,427.678612791431,67.0907964525339,-2.53873438047978,1.34447259169403,1.24673661582846,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10087.rds"
"2246",507,2.028,507,427.678926333042,67.0908404636181,-2.53872954293445,1.34446872477509,1.24674040835526,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Full10088.rds"
"2247",507,0.816,204,398.214463308042,68.2824973266821,-3.68109779855602,1.33078520348965,1.33617054962834,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10001.rds"
"2248",507,0.82,205,387.975313123556,73.17016202621,-3.30100108658006,1.20218297376397,0.863198977008267,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10002.rds"
"2249",507,0.812,203,428.325043479442,76.8727969053814,-3.30282002490055,1.03027673288468,1.15039211727364,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10003.rds"
"2250",507,0.832,208,421.904433307005,74.481850341223,-3.39076488376636,1.24058946469675,1.1072481696494,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10004.rds"
"2251",507,0.8,200,458.78751748828,78.9095991114853,-3.54497111199021,1.45123930518309,1.22994312847041,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10005.rds"
"2252",507,0.816,204,351.738644624679,64.8005894135422,-3.55968168251886,1.34470215763579,1.2893360609942,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10006.rds"
"2253",507,0.824,206,432.717953018474,76.4143978832078,-3.33796245247675,1.23399378571326,1.02436429258799,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10007.rds"
"2254",507,0.804,201,358.368802200236,65.2146147880566,-3.53901494599546,1.32208953415492,1.59482906831236,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10008.rds"
"2255",507,0.824,206,448.880645854595,79.6897360543401,-3.31467995705798,1.31539919589599,1.15395324957746,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10009.rds"
"2256",507,0.848,212,391.503953306916,68.9654208712886,-3.60918140776632,1.46951069664832,1.34195222828037,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10010.rds"
"2257",507,0.828,207,376.53689284771,68.9585573542523,-3.19675111114422,1.25523698137134,0.978046043191175,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10011.rds"
"2258",507,0.832,208,385.159778604923,70.7438444686443,-3.01004972132312,0.829215855127267,0.530889661157909,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10012.rds"
"2259",507,0.836,209,339.239476848178,64.1322896522348,-3.01473575912827,0.889918283716016,0.715656337371147,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10013.rds"
"2260",507,0.784,196,450.078646467187,78.0241048190353,-3.7118117187155,1.7039546508053,1.41153908154334,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10014.rds"
"2261",507,0.796,199,364.588076158602,66.755143504551,-3.50623159668162,1.35260328246726,0.889902205344048,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10015.rds"
"2262",507,0.812,203,385.879151111987,70.6532841427292,-3.44147004075302,1.43313846479892,1.22318518554949,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10016.rds"
"2263",507,0.776,194,370.294241511883,69.8527636803262,-3.78984940530792,1.51868736446487,1.29352737064858,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10017.rds"
"2264",507,0.856,214,392.071677424964,69.6749496894601,-3.24623689429497,1.10356007909941,0.769233862576609,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10018.rds"
"2265",507,0.836,209,398.691486974031,71.6493875432914,-3.40517134810487,1.2777616727295,0.91972128593344,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10019.rds"
"2266",507,0.796,199,370.261708355226,66.8395322890639,-3.63180033403091,1.55159755516199,1.41817658466508,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10020.rds"
"2267",507,0.804,201,334.748796563465,63.2093782350306,-3.38303668388396,1.17305594891679,0.955904154562419,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10021.rds"
"2268",507,0.792,198,379.21850506696,69.111086082468,-3.08994338111819,1.02384735155227,0.994276249554952,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10022.rds"
"2269",507,0.792,198,356.447070640795,66.4771230992626,-3.10709338080142,0.902304676103707,0.787492666561126,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10023.rds"
"2270",507,0.792,198,348.091140903911,64.2678979076628,-3.58942133796483,1.47652582641707,1.3121217067309,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10024.rds"
"2271",507,0.784,196,423.012199535059,77.495683372908,-3.4991028571362,1.30084295075835,0.996554041653681,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10025.rds"
